parliament,member,birthPlace,coordinates,start,end,party
35,Samuel Savery,Oxford,(-1.257777777 51.751944444),1929,1931,Conservative Party
36,Samuel Savery,Oxford,(-1.257777777 51.751944444),1931,1935,Conservative Party
33,Samuel Savery,Oxford,(-1.257777777 51.751944444),1923,1924,Conservative Party
21,Sewallis Shirley,Ettington Park,(-1.64003 52.1236),1874,1880,Conservative Party
20,Sewallis Shirley,Ettington Park,(-1.64003 52.1236),1868,1874,Conservative Party
48,Sheila Faith,Newcastle upon Tyne,(-1.613333333 54.977777777),1979,1983,Conservative Party
37,"Sir Sidney Herbert, 1st Baronet",Newport,(-71.312622 41.488002),1935,1939,Conservative Party
34,"Sir Sidney Herbert, 1st Baronet",Newport,(-71.312622 41.488002),1924,1929,Conservative Party
32,"Sir Sidney Herbert, 1st Baronet",Newport,(-71.312622 41.488002),1922,1923,Conservative Party
35,"Sir Sidney Herbert, 1st Baronet",Newport,(-71.312622 41.488002),1929,1931,Conservative Party
36,"Sir Sidney Herbert, 1st Baronet",Newport,(-71.312622 41.488002),1932,1935,Conservative Party
33,"Sir Sidney Herbert, 1st Baronet",Newport,(-71.312622 41.488002),1923,1924,Conservative Party
44,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1966,1970,Conservative Party
42,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1959,1964,Conservative Party
37,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1941,1945,Conservative Party
45,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1970,1974,Conservative Party
40,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1951,1955,Conservative Party
41,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1955,1959,Conservative Party
43,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1964,1966,Conservative Party
39,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1950,1951,Conservative Party
38,Simon Wingfield Digby,Sherborne,(-2.5183 50.9491),1945,1950,Conservative Party
14,"Sir Alexander Grant, 8th Baronet",West Alvington,(-3.816666666 50.266666666),1841,1843,Conservative Party
7,"Sir Alexander Grant, 8th Baronet",West Alvington,(-3.816666666 50.266666666),1820,1826,Conservative Party
13,"Sir Alexander Grant, 8th Baronet",West Alvington,(-3.816666666 50.266666666),1840,1841,Conservative Party
9,"Sir Alexander Grant, 8th Baronet",West Alvington,(-3.816666666 50.266666666),1830,1831,Conservative Party
6,"Sir Alexander Grant, 8th Baronet",West Alvington,(-3.816666666 50.266666666),1818,1820,Conservative Party
8,"Sir Alexander Grant, 8th Baronet",West Alvington,(-3.816666666 50.266666666),1826,1830,Conservative Party
8,"Sir Alexander Grant, 8th Baronet",West Alvington,(-3.816666666 50.266666666),1826,1826,Conservative Party
5,"Sir Alexander Grant, 8th Baronet",West Alvington,(-3.816666666 50.266666666),1812,1818,Conservative Party
37,"Sir Alfred Beit, 2nd Baronet",London,(-0.1275 51.507222222),1935,1945,Conservative Party
36,"Sir Alfred Beit, 2nd Baronet",London,(-0.1275 51.507222222),1931,1935,Conservative Party
39,"Sir Anthony Nutting, 3rd Baronet",Shrewsbury,(-2.754444444 52.708055555),1950,1951,Conservative Party
41,"Sir Anthony Nutting, 3rd Baronet",Shrewsbury,(-2.754444444 52.708055555),1955,1956,Conservative Party
40,"Sir Anthony Nutting, 3rd Baronet",Shrewsbury,(-2.754444444 52.708055555),1951,1955,Conservative Party
38,"Sir Anthony Nutting, 3rd Baronet",Shrewsbury,(-2.754444444 52.708055555),1945,1950,Conservative Party
50,"Sir Anthony Meyer, 3rd Baronet",London,(-0.1275 51.507222222),1987,1992,Conservative Party
49,"Sir Anthony Meyer, 3rd Baronet",London,(-0.1275 51.507222222),1983,1987,Conservative Party
46,"Sir Anthony Meyer, 3rd Baronet",London,(-0.1275 51.507222222),1974,1974,Conservative Party
43,"Sir Anthony Meyer, 3rd Baronet",London,(-0.1275 51.507222222),1964,1966,Conservative Party
47,"Sir Anthony Meyer, 3rd Baronet",London,(-0.1275 51.507222222),1974,1979,Conservative Party
45,"Sir Anthony Meyer, 3rd Baronet",London,(-0.1275 51.507222222),1970,1974,Conservative Party
48,"Sir Anthony Meyer, 3rd Baronet",London,(-0.1275 51.507222222),1979,1983,Conservative Party
31,"Sir Arthur du Cros, 1st Baronet",Dublin,(-6.260277777 53.349722222),1918,1922,Conservative Party
30,"Sir Arthur du Cros, 1st Baronet",Dublin,(-6.260277777 53.349722222),1910,1918,Conservative Party
29,"Sir Arthur du Cros, 1st Baronet",Dublin,(-6.260277777 53.349722222),1910,1910,Conservative Party
28,"Sir Arthur du Cros, 1st Baronet",Dublin,(-6.260277777 53.349722222),1908,1910,Conservative Party
38,"Sir Christopher Peto, 3rd Baronet",Chertsey,(-0.5074 51.3902),1945,1950,Conservative Party
39,"Sir Christopher Peto, 3rd Baronet",Chertsey,(-0.5074 51.3902),1950,1951,Conservative Party
40,"Sir Christopher Peto, 3rd Baronet",Chertsey,(-0.5074 51.3902),1951,1955,Conservative Party
19,"Sir Edward Kerrison, 2nd Baronet",Brighton,(-0.1375 50.820833333),1865,1866,Conservative Party
19,"Sir Edward Kerrison, 2nd Baronet",Brighton,(-0.1375 50.820833333),1866,1867,Conservative Party
18,"Sir Edward Kerrison, 2nd Baronet",Brighton,(-0.1375 50.820833333),1859,1865,Conservative Party
16,"Sir Edward Kerrison, 2nd Baronet",Brighton,(-0.1375 50.820833333),1852,1857,Conservative Party
17,"Sir Edward Kerrison, 2nd Baronet",Brighton,(-0.1375 50.820833333),1857,1859,Conservative Party
37,"Sir Edward Ruggles-Brise, 1st Baronet",Westminster,(-0.1333 51.4995),1935,1942,Conservative Party
34,"Sir Edward Ruggles-Brise, 1st Baronet",Westminster,(-0.1333 51.4995),1924,1929,Conservative Party
32,"Sir Edward Ruggles-Brise, 1st Baronet",Westminster,(-0.1333 51.4995),1922,1923,Conservative Party
35,"Sir Edward Ruggles-Brise, 1st Baronet",Westminster,(-0.1333 51.4995),1929,1931,Conservative Party
36,"Sir Edward Ruggles-Brise, 1st Baronet",Westminster,(-0.1333 51.4995),1931,1935,Conservative Party
43,"Sir Eric Errington, 1st Baronet",Glasgow,(-4.25 55.861111111),1964,1966,Conservative Party
44,"Sir Eric Errington, 1st Baronet",Glasgow,(-4.25 55.861111111),1966,1970,Conservative Party
41,"Sir Eric Errington, 1st Baronet",Glasgow,(-4.25 55.861111111),1955,1959,Conservative Party
42,"Sir Eric Errington, 1st Baronet",Glasgow,(-4.25 55.861111111),1959,1964,Conservative Party
40,"Sir Eric Errington, 1st Baronet",Glasgow,(-4.25 55.861111111),1954,1955,Conservative Party
37,"Sir Eric Errington, 1st Baronet",Glasgow,(-4.25 55.861111111),1935,1945,Conservative Party
18,"Sir Frederick Hervey-Bathurst, 4th Baronet",London,(-0.1275 51.507222222),1861,1865,Conservative Party
34,"Sir Frederick Thomson, 1st Baronet",Edinburgh,(-3.189166666 55.953333333),1924,1929,Conservative Party
32,"Sir Frederick Thomson, 1st Baronet",Edinburgh,(-3.189166666 55.953333333),1922,1923,Conservative Party
35,"Sir Frederick Thomson, 1st Baronet",Edinburgh,(-3.189166666 55.953333333),1929,1931,Conservative Party
36,"Sir Frederick Thomson, 1st Baronet",Edinburgh,(-3.189166666 55.953333333),1931,1935,Conservative Party
33,"Sir Frederick Thomson, 1st Baronet",Edinburgh,(-3.189166666 55.953333333),1923,1924,Conservative Party
31,"Sir Frederick Thomson, 1st Baronet",Edinburgh,(-3.189166666 55.953333333),1918,1922,Conservative Party
25,"Sir George Elliot, 2nd Baronet",Houghton-le-Spring,(-1.468 54.841),1892,1895,Conservative Party
24,"Sir George Elliot, 2nd Baronet",Houghton-le-Spring,(-1.468 54.841),1886,1892,Conservative Party
22,"Sir George Elliot, 2nd Baronet",Houghton-le-Spring,(-1.468 54.841),1880,1885,Conservative Party
21,"Sir George Elliot, 2nd Baronet",Houghton-le-Spring,(-1.468 54.841),1874,1880,Conservative Party
38,"Sir Henry Willink, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1945,1948,Conservative Party
37,"Sir Henry Willink, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1940,1945,Conservative Party
40,"Sir James Henderson-Stewart, 1st Baronet",Crieff,(-3.843055555 56.373611111),1951,1955,Conservative Party
42,"Sir James Henderson-Stewart, 1st Baronet",Crieff,(-3.843055555 56.373611111),1959,1961,Conservative Party
41,"Sir James Henderson-Stewart, 1st Baronet",Crieff,(-3.843055555 56.373611111),1955,1959,Conservative Party
39,"Sir James Henderson-Stewart, 1st Baronet",Crieff,(-3.843055555 56.373611111),1950,1951,Conservative Party
38,"Sir James Henderson-Stewart, 1st Baronet",Crieff,(-3.843055555 56.373611111),1945,1950,Conservative Party
36,"Sir James Henderson-Stewart, 1st Baronet",Crieff,(-3.843055555 56.373611111),1933,1935,Conservative Party
37,"Sir James Henderson-Stewart, 1st Baronet",Crieff,(-3.843055555 56.373611111),1935,1945,Conservative Party
29,"Sir James Knott, 1st Baronet",Howdon,(-1.495 55.001),1910,1910,Conservative Party
30,"Sir James Rankin, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1910,1912,Conservative Party
26,"Sir James Rankin, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1895,1900,Conservative Party
27,"Sir James Rankin, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1900,1906,Conservative Party
25,"Sir James Rankin, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1892,1895,Conservative Party
24,"Sir James Rankin, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1886,1892,Conservative Party
29,"Sir James Rankin, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1910,1910,Conservative Party
22,"Sir James Rankin, 1st Baronet",Liverpool,(-2.991666666 53.407222222),1880,1885,Conservative Party
42,"Sir John Arbuthnot, 1st Baronet",Kittybrewster,(-2.1119 57.158),1959,1964,Conservative Party
41,"Sir John Arbuthnot, 1st Baronet",Kittybrewster,(-2.1119 57.158),1955,1959,Conservative Party
40,"Sir John Arbuthnot, 1st Baronet",Kittybrewster,(-2.1119 57.158),1951,1955,Conservative Party
39,"Sir John Arbuthnot, 1st Baronet",Kittybrewster,(-2.1119 57.158),1950,1951,Conservative Party
26,"Sir John Blundell Maple, 1st Baronet",London,(-0.1275 51.507222222),1895,1900,Conservative Party
27,"Sir John Blundell Maple, 1st Baronet",London,(-0.1275 51.507222222),1900,1903,Conservative Party
25,"Sir John Blundell Maple, 1st Baronet",London,(-0.1275 51.507222222),1892,1895,Conservative Party
24,"Sir John Blundell Maple, 1st Baronet",London,(-0.1275 51.507222222),1887,1892,Conservative Party
21,"Sir John Dalrymple-Hay, 3rd Baronet",Wigtown,(-4.443888888 54.8675),1874,1880,Conservative Party
22,"Sir John Dalrymple-Hay, 3rd Baronet",Wigtown,(-4.443888888 54.8675),1880,1885,Conservative Party
19,"Sir John Dalrymple-Hay, 3rd Baronet",Wigtown,(-4.443888888 54.8675),1866,1868,Conservative Party
20,"Sir John Dalrymple-Hay, 3rd Baronet",Wigtown,(-4.443888888 54.8675),1868,1874,Conservative Party
18,"Sir John Dalrymple-Hay, 3rd Baronet",Wigtown,(-4.443888888 54.8675),1862,1865,Conservative Party
26,"Sir John Dillwyn-Llewelyn, 1st Baronet",Swansea,(-3.95 51.616666666),1895,1900,Conservative Party
32,"Sir John Norton-Griffiths, 1st Baronet",Somerset,(-3.0 51.3),1922,1923,Conservative Party
30,"Sir John Norton-Griffiths, 1st Baronet",Somerset,(-3.0 51.3),1910,1918,Conservative Party
29,"Sir John Norton-Griffiths, 1st Baronet",Somerset,(-3.0 51.3),1910,1910,Conservative Party
31,"Sir John Norton-Griffiths, 1st Baronet",Somerset,(-3.0 51.3),1918,1922,Conservative Party
33,"Sir John Norton-Griffiths, 1st Baronet",Somerset,(-3.0 51.3),1923,1924,Conservative Party
18,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1859,1861,Conservative Party
12,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1835,1837,Conservative Party
16,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1852,1857,Conservative Party
13,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1837,1841,Conservative Party
11,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1832,1834,Conservative Party
17,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1857,1859,Conservative Party
15,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1847,1852,Conservative Party
14,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1841,1847,Conservative Party
10,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1831,1831,Conservative Party
10,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1831,1832,Conservative Party
6,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1818,1820,Conservative Party
9,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1830,1831,Conservative Party
7,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1820,1826,Conservative Party
8,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1826,1830,Conservative Party
5,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1812,1818,Conservative Party
4,"Sir John Owen, 1st Baronet",Wales,(-3.633333333 52.35),1809,1812,Conservative Party
22,Montagu Curzon,London,(-0.1275 51.507222222),1883,1885,Conservative Party
18,Montague Edward Smith,Bideford,(-4.2171 51.0162),1859,1865,Conservative Party
46,Morgan Morgan-Giles,Newton Abbot,(-3.6087 50.5403),1974,1974,Conservative Party
47,Morgan Morgan-Giles,Newton Abbot,(-3.6087 50.5403),1974,1979,Conservative Party
43,Morgan Morgan-Giles,Newton Abbot,(-3.6087 50.5403),1964,1966,Conservative Party
44,Morgan Morgan-Giles,Newton Abbot,(-3.6087 50.5403),1966,1970,Conservative Party
45,Morgan Morgan-Giles,Newton Abbot,(-3.6087 50.5403),1970,1974,Conservative Party
42,Morgan Morgan-Giles,Newton Abbot,(-3.6087 50.5403),1964,1964,Conservative Party
47,Neil Marten,Lambeth,(-0.1193 51.4903),1974,1979,Conservative Party
46,Neil Marten,Lambeth,(-0.1193 51.4903),1974,1974,Conservative Party
48,Neil Marten,Lambeth,(-0.1193 51.4903),1979,1983,Conservative Party
45,Neil Marten,Lambeth,(-0.1193 51.4903),1970,1974,Conservative Party
44,Neil Marten,Lambeth,(-0.1193 51.4903),1966,1970,Conservative Party
43,Neil Marten,Lambeth,(-0.1193 51.4903),1964,1966,Conservative Party
42,Neil Marten,Lambeth,(-0.1193 51.4903),1959,1964,Conservative Party
58,Neil O'Brien,Huddersfield,(-1.779722222 53.645),2019,2024,Conservative Party
57,Neil O'Brien,Huddersfield,(-1.779722222 53.645),2017,2019,Conservative Party
44,Niall MacDermot,Dublin,(-6.260277777 53.349722222),1966,1970,Conservative Party
42,Niall MacDermot,Dublin,(-6.260277777 53.349722222),1962,1964,Conservative Party
43,Niall MacDermot,Dublin,(-6.260277777 53.349722222),1964,1966,Conservative Party
41,Niall MacDermot,Dublin,(-6.260277777 53.349722222),1957,1959,Conservative Party
50,Nicholas Budgen,Newport,(-2.3787 52.7691),1987,1992,Conservative Party
51,Nicholas Budgen,Newport,(-2.3787 52.7691),1994,1995,Conservative Party
51,Nicholas Budgen,Newport,(-2.3787 52.7691),1995,1997,Conservative Party
51,Nicholas Budgen,Newport,(-2.3787 52.7691),1992,1994,Conservative Party
49,Nicholas Budgen,Newport,(-2.3787 52.7691),1983,1987,Conservative Party
48,Nicholas Budgen,Newport,(-2.3787 52.7691),1979,1983,Conservative Party
47,Nicholas Budgen,Newport,(-2.3787 52.7691),1974,1979,Conservative Party
46,Nicholas Budgen,Newport,(-2.3787 52.7691),1974,1974,Conservative Party
51,Nicholas Fairbairn,Edinburgh,(-3.189166666 55.953333333),1992,1995,Conservative Party
49,Nicholas Fairbairn,Edinburgh,(-3.189166666 55.953333333),1983,1987,Conservative Party
50,Nicholas Fairbairn,Edinburgh,(-3.189166666 55.953333333),1987,1992,Conservative Party
48,Nicholas Fairbairn,Edinburgh,(-3.189166666 55.953333333),1979,1983,Conservative Party
47,Nicholas Fairbairn,Edinburgh,(-3.189166666 55.953333333),1974,1979,Conservative Party
19,Nicholas Kendall,St Mabyn,(-4.764 50.526),1865,1868,Conservative Party
17,Nicholas Kendall,St Mabyn,(-4.764 50.526),1857,1859,Conservative Party
18,Nicholas Kendall,St Mabyn,(-4.764 50.526),1859,1865,Conservative Party
16,Nicholas Kendall,St Mabyn,(-4.764 50.526),1852,1857,Conservative Party
48,Nicholas Scott,Edmonton,(-0.0708 51.6154),1979,1983,Conservative Party
50,Nicholas Scott,Edmonton,(-0.0708 51.6154),1987,1992,Conservative Party
47,Nicholas Scott,Edmonton,(-0.0708 51.6154),1974,1979,Conservative Party
51,Nicholas Scott,Edmonton,(-0.0708 51.6154),1992,1997,Conservative Party
49,Nicholas Scott,Edmonton,(-0.0708 51.6154),1983,1987,Conservative Party
44,Nicholas Scott,Edmonton,(-0.0708 51.6154),1966,1970,Conservative Party
45,Nicholas Scott,Edmonton,(-0.0708 51.6154),1970,1974,Conservative Party
37,Noel Goldie,Liverpool,(-2.991666666 53.407222222),1935,1945,Conservative Party
36,Noel Goldie,Liverpool,(-2.991666666 53.407222222),1931,1935,Conservative Party
37,Noel Skelton,Hermitage of Braid,(-3.2009 55.9199),1935,1935,Conservative Party
34,Noel Skelton,Hermitage of Braid,(-3.2009 55.9199),1924,1929,Conservative Party
32,Noel Skelton,Hermitage of Braid,(-3.2009 55.9199),1922,1923,Conservative Party
35,Noel Skelton,Hermitage of Braid,(-3.2009 55.9199),1929,1931,Conservative Party
36,Noel Skelton,Hermitage of Braid,(-3.2009 55.9199),1931,1935,Conservative Party
50,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1987,1992,Conservative Party
49,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1983,1987,Conservative Party
43,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1964,1966,Conservative Party
47,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1974,1979,Conservative Party
44,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1966,1970,Conservative Party
46,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1974,1974,Conservative Party
45,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1970,1974,Conservative Party
48,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1979,1983,Conservative Party
42,Norman Miscampbell,Carrickfergus,(-5.8075 54.713611111),1962,1964,Conservative Party
37,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1935,1945,Conservative Party
34,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1924,1929,Conservative Party
35,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1929,1931,Conservative Party
36,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1931,1935,Conservative Party
32,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1922,1923,Conservative Party
31,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1918,1922,Conservative Party
29,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1910,1910,Conservative Party
30,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1910,1918,Conservative Party
33,Oliver Locker-Lampson,London,(-0.1275 51.507222222),1923,1924,Conservative Party
38,"Oliver Poole, 1st Baron Poole",Marylebone,(-0.147 51.5177),1945,1950,Conservative Party
37,Oliver Simmonds,King's Lynn,(0.3976 52.7543),1935,1945,Conservative Party
36,Oliver Simmonds,King's Lynn,(0.3976 52.7543),1931,1935,Conservative Party
18,"Orlando Bridgeman, 3rd Earl of Bradford",London,(-0.1275 51.507222222),1859,1865,Conservative Party
16,"Orlando Bridgeman, 3rd Earl of Bradford",London,(-0.1275 51.507222222),1852,1857,Conservative Party
17,"Orlando Bridgeman, 3rd Earl of Bradford",London,(-0.1275 51.507222222),1857,1859,Conservative Party
15,"Orlando Bridgeman, 3rd Earl of Bradford",London,(-0.1275 51.507222222),1847,1852,Conservative Party
14,"Orlando Bridgeman, 3rd Earl of Bradford",London,(-0.1275 51.507222222),1842,1847,Conservative Party
37,Oswald Lewis,Hampstead,(-0.1744 51.5541),1935,1945,Conservative Party
35,Oswald Lewis,Hampstead,(-0.1744 51.5541),1929,1931,Conservative Party
36,Oswald Lewis,Hampstead,(-0.1744 51.5541),1931,1935,Conservative Party
34,Otho Nicholson,Marylebone,(-0.147 51.5177),1924,1929,Conservative Party
36,Otho Nicholson,Marylebone,(-0.147 51.5177),1931,1932,Conservative Party
35,Otho Nicholson,Marylebone,(-0.147 51.5177),1929,1931,Conservative Party
33,Otho Nicholson,Marylebone,(-0.147 51.5177),1924,1924,Conservative Party
42,Otho Prior-Palmer,Dublin,(-6.260277777 53.349722222),1959,1964,Conservative Party
40,Otho Prior-Palmer,Dublin,(-6.260277777 53.349722222),1951,1955,Conservative Party
41,Otho Prior-Palmer,Dublin,(-6.260277777 53.349722222),1955,1959,Conservative Party
39,Otho Prior-Palmer,Dublin,(-6.260277777 53.349722222),1950,1951,Conservative Party
38,Otho Prior-Palmer,Dublin,(-6.260277777 53.349722222),1945,1950,Conservative Party
42,Patricia Hornsby-Smith,East Sheen,(-0.266522222 51.464686111),1959,1964,Conservative Party
43,Patricia Hornsby-Smith,East Sheen,(-0.266522222 51.464686111),1964,1966,Conservative Party
45,Patricia Hornsby-Smith,East Sheen,(-0.266522222 51.464686111),1970,1974,Conservative Party
41,Patricia Hornsby-Smith,East Sheen,(-0.266522222 51.464686111),1955,1959,Conservative Party
40,Patricia Hornsby-Smith,East Sheen,(-0.266522222 51.464686111),1951,1955,Conservative Party
39,Patricia Hornsby-Smith,East Sheen,(-0.266522222 51.464686111),1950,1951,Conservative Party
34,Patrick Bernard Malone,Exeter,(-3.526944444 50.725555555),1924,1929,Conservative Party
32,Patrick Bernard Malone,Exeter,(-3.526944444 50.725555555),1922,1923,Conservative Party
31,Patrick Bernard Malone,Exeter,(-3.526944444 50.725555555),1918,1922,Conservative Party
43,Patrick Wolrige-Gordon,Ellon,(-2.086 57.366),1964,1966,Conservative Party
42,Patrick Wolrige-Gordon,Ellon,(-2.086 57.366),1959,1964,Conservative Party
41,Patrick Wolrige-Gordon,Ellon,(-2.086 57.366),1958,1959,Conservative Party
45,Patrick Wolrige-Gordon,Ellon,(-2.086 57.366),1970,1974,Conservative Party
44,Patrick Wolrige-Gordon,Ellon,(-2.086 57.366),1966,1970,Conservative Party
49,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1983,1987,Conservative Party
43,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1964,1966,Conservative Party
47,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1974,1979,Conservative Party
44,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1966,1970,Conservative Party
41,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1955,1959,Conservative Party
46,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1974,1974,Conservative Party
45,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1970,1974,Conservative Party
48,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1979,1983,Conservative Party
42,Paul Bryan,Karuizawa,(138.597027777 36.348416666),1959,1964,Conservative Party
54,Paul Goodman,London,(-0.1275 51.507222222),2005,2010,Conservative Party
53,Paul Goodman,London,(-0.1275 51.507222222),2001,2005,Conservative Party
51,Peggy Fenner,Lewisham,(-0.005369444 51.461455555),1992,1997,Conservative Party
49,Peggy Fenner,Lewisham,(-0.005369444 51.461455555),1983,1987,Conservative Party
50,Peggy Fenner,Lewisham,(-0.005369444 51.461455555),1987,1992,Conservative Party
48,Peggy Fenner,Lewisham,(-0.005369444 51.461455555),1979,1983,Conservative Party
46,Peggy Fenner,Lewisham,(-0.005369444 51.461455555),1974,1974,Conservative Party
45,Peggy Fenner,Lewisham,(-0.005369444 51.461455555),1970,1974,Conservative Party
21,Percy Herbert,Powis Castle,(-3.160555555 52.65),1874,1876,Conservative Party
19,Percy Herbert,Powis Castle,(-3.160555555 52.65),1865,1868,Conservative Party
16,Percy Herbert,Powis Castle,(-3.160555555 52.65),1854,1857,Conservative Party
18,Percy Herbert,Powis Castle,(-3.160555555 52.65),1859,1860,Conservative Party
18,Percy Herbert,Powis Castle,(-3.160555555 52.65),1865,1865,Conservative Party
17,Percy Herbert,Powis Castle,(-3.160555555 52.65),1857,1859,Conservative Party
20,Percy Herbert,Powis Castle,(-3.160555555 52.65),1868,1874,Conservative Party
40,Laddie Lucas,Sandwich Bay,(1.37591 51.3057),1951,1955,Conservative Party
41,Laddie Lucas,Sandwich Bay,(1.37591 51.3057),1955,1959,Conservative Party
39,Laddie Lucas,Sandwich Bay,(1.37591 51.3057),1950,1951,Conservative Party
31,Percy Thompson Dean,Blackburn,(-2.4769 53.7449),1918,1922,Conservative Party
39,Peter Baker,Willesden,(-0.2295 51.5468),1950,1951,Conservative Party
40,Peter Baker,Willesden,(-0.2295 51.5468),1951,1954,Conservative Party
40,"Peter Bennett, 1st Baron Bennett of Edgbaston",Birmingham,(-1.9025 52.48),1951,1953,Conservative Party
39,"Peter Bennett, 1st Baron Bennett of Edgbaston",Birmingham,(-1.9025 52.48),1950,1951,Conservative Party
38,"Peter Bennett, 1st Baron Bennett of Edgbaston",Birmingham,(-1.9025 52.48),1945,1950,Conservative Party
37,"Peter Bennett, 1st Baron Bennett of Edgbaston",Birmingham,(-1.9025 52.48),1940,1945,Conservative Party
14,Peter Borthwick,Borthwick,(-3.0112 55.8251),1841,1847,Conservative Party
13,Peter Borthwick,Borthwick,(-3.0112 55.8251),1837,1838,Conservative Party
12,Peter Borthwick,Borthwick,(-3.0112 55.8251),1835,1837,Conservative Party
49,Peter Bruinvels,Surrey,(-0.45 51.25),1983,1987,Conservative Party
51,Peter Butler,Newport,(-2.3787 52.7691),1992,1997,Conservative Party
53,Peter Duncan,Saltcoats,(-4.7896 55.6352),2001,2005,Conservative Party
37,Peter Eckersley,Lowton,(-2.5698 53.4712),1935,1940,Conservative Party
51,Peter Emery,London,(-0.1275 51.507222222),1992,1997,Conservative Party
50,Peter Emery,London,(-0.1275 51.507222222),1987,1992,Conservative Party
49,Peter Emery,London,(-0.1275 51.507222222),1983,1987,Conservative Party
46,Peter Emery,London,(-0.1275 51.507222222),1974,1974,Conservative Party
47,Peter Emery,London,(-0.1275 51.507222222),1974,1979,Conservative Party
43,Peter Emery,London,(-0.1275 51.507222222),1964,1966,Conservative Party
44,Peter Emery,London,(-0.1275 51.507222222),1967,1970,Conservative Party
45,Peter Emery,London,(-0.1275 51.507222222),1970,1974,Conservative Party
42,Peter Emery,London,(-0.1275 51.507222222),1959,1964,Conservative Party
48,Peter Emery,London,(-0.1275 51.507222222),1979,1983,Conservative Party
52,Peter Emery,London,(-0.1275 51.507222222),1997,2001,Conservative Party
51,Peter Fry,High Wycombe,(-0.751666666 51.621666666),1992,1997,Conservative Party
50,Peter Fry,High Wycombe,(-0.751666666 51.621666666),1987,1992,Conservative Party
49,Peter Fry,High Wycombe,(-0.751666666 51.621666666),1983,1987,Conservative Party
46,Peter Fry,High Wycombe,(-0.751666666 51.621666666),1974,1974,Conservative Party
47,Peter Fry,High Wycombe,(-0.751666666 51.621666666),1974,1979,Conservative Party
44,Peter Fry,High Wycombe,(-0.751666666 51.621666666),1969,1970,Conservative Party
45,Peter Fry,High Wycombe,(-0.751666666 51.621666666),1970,1974,Conservative Party
48,Peter Fry,High Wycombe,(-0.751666666 51.621666666),1979,1983,Conservative Party
48,Peter Hordern,Alexandria,(29.8925 31.1975),1979,1983,Conservative Party
